Alter_beim_Tod,Zuckerkonsum,Alkoholkonsum,BMI,Sozialstatus,Sport,Raucher,Geschlecht
78,mittel,moderat,27.2,Mittelschicht,moderat,nein,w
77,mittel,mittel,20.2,Mittelschicht,viel,ja,m
65,mittel,hoch,22.8,Mittelschicht,moderat,nein,divers
72,niedrig,keiner,29.2,reich,moderat,nein,w
63,hoch,moderat,23.6,Mittelschicht,moderat,nein,w
84,mittel,moderat,23.8,Mittelschicht,viel,nein,divers
79,hoch,keiner,24.4,Mittelschicht,viel,nein,m
77,hoch,keiner,24.1,Mittelschicht,viel,nein,divers
81,hoch,moderat,18.8,arm,moderat,nein,w
71,mittel,moderat,26.2,obere Mittelschicht,viel,nein,m
80,mittel,moderat,31.0,untere Mittelschicht,viel,ja,divers
71,mittel,hoch,30.9,Mittelschicht,moderat,ja,divers
68,mittel,moderat,30.3,Mittelschicht,viel,ja,divers
83,mittel,hoch,21.3,untere Mittelschicht,moderat,nein,divers
78,mittel,keiner,24.8,obere Mittelschicht,moderat,nein,divers
81,mittel,moderat,24.1,Mittelschicht,moderat,ja,divers
71,niedrig,moderat,30.5,Mittelschicht,viel,nein,w
74,hoch,moderat,28.3,Mittelschicht,keiner,nein,w
72,mittel,hoch,31.7,Mittelschicht,keiner,nein,divers
68,hoch,mittel,22.5,reich,viel,ja,m
90,niedrig,moderat,23.2,arm,viel,nein,w
91,mittel,moderat,28.6,reich,moderat,nein,divers
73,mittel,keiner,17.7,reich,moderat,nein,m
74,mittel,moderat,25.4,untere Mittelschicht,moderat,nein,w
86,niedrig,moderat,31.4,Mittelschicht,keiner,nein,w
68,mittel,mittel,28.2,Mittelschicht,keiner,nein,divers
82,mittel,moderat,29.3,Mittelschicht,moderat,nein,m
79,mittel,moderat,17.2,Mittelschicht,moderat,nein,m
73,mittel,moderat,20.4,untere Mittelschicht,viel,ja,divers
72,mittel,moderat,28.9,Mittelschicht,moderat,nein,w
78,niedrig,moderat,29.6,Mittelschicht,moderat,ja,w
78,mittel,moderat,19.8,untere Mittelschicht,viel,nein,m
49,mittel,moderat,25.6,obere Mittelschicht,viel,ja,m
72,mittel,keiner,21.1,arm,viel,nein,w
57,mittel,keiner,22.1,reich,keiner,nein,divers
73,mittel,moderat,27.7,obere Mittelschicht,moderat,nein,w
76,mittel,moderat,31.4,Mittelschicht,moderat,nein,m
64,hoch,mittel,28.5,obere Mittelschicht,viel,ja,m
75,niedrig,moderat,27.8,arm,viel,nein,m
70,mittel,moderat,29.3,obere Mittelschicht,moderat,nein,divers
77,mittel,hoch,22.3,Mittelschicht,moderat,nein,w
74,niedrig,keiner,24.0,Mittelschicht,moderat,nein,w
79,hoch,mittel,20.3,Mittelschicht,viel,nein,m
74,mittel,mittel,26.6,Mittelschicht,moderat,nein,divers
75,mittel,keiner,30.4,Mittelschicht,viel,nein,w
82,mittel,mittel,25.0,reich,keiner,nein,divers
77,niedrig,hoch,26.2,obere Mittelschicht,viel,nein,divers
79,hoch,mittel,17.7,obere Mittelschicht,moderat,ja,m
71,mittel,moderat,19.1,obere Mittelschicht,moderat,ja,m
87,mittel,moderat,24.8,untere Mittelschicht,moderat,nein,divers
73,mittel,moderat,28.6,Mittelschicht,moderat,nein,m
79,hoch,mittel,20.5,arm,viel,nein,divers
74,hoch,mittel,23.7,arm,moderat,nein,m
57,mittel,mittel,22.2,untere Mittelschicht,viel,nein,m
73,mittel,mittel,24.5,Mittelschicht,moderat,nein,divers
60,mittel,mittel,29.6,Mittelschicht,moderat,nein,w
73,niedrig,moderat,25.2,Mittelschicht,viel,nein,m
79,mittel,moderat,21.8,Mittelschicht,moderat,nein,divers
79,niedrig,mittel,23.5,untere Mittelschicht,viel,nein,divers
66,mittel,moderat,27.3,Mittelschicht,moderat,nein,divers
89,niedrig,moderat,27.9,obere Mittelschicht,viel,ja,w
84,hoch,mittel,22.9,untere Mittelschicht,keiner,ja,divers
59,mittel,keiner,31.0,arm,keiner,ja,w
95,mittel,moderat,31.2,obere Mittelschicht,viel,nein,w
71,niedrig,keiner,20.4,obere Mittelschicht,moderat,nein,m
64,niedrig,hoch,18.3,Mittelschicht,moderat,nein,m
73,niedrig,moderat,31.4,reich,moderat,nein,w
73,mittel,mittel,26.2,Mittelschicht,moderat,nein,m
88,niedrig,keiner,23.4,Mittelschicht,moderat,nein,divers
95,mittel,mittel,33.0,obere Mittelschicht,moderat,nein,w
73,mittel,moderat,22.7,Mittelschicht,moderat,ja,divers
81,mittel,moderat,23.6,Mittelschicht,viel,nein,m
63,niedrig,mittel,30.1,obere Mittelschicht,moderat,nein,w
87,niedrig,keiner,25.6,Mittelschicht,moderat,nein,divers
62,mittel,moderat,20.1,reich,moderat,nein,divers
76,niedrig,moderat,23.0,Mittelschicht,viel,nein,m
71,mittel,moderat,29.1,reich,moderat,nein,m
82,niedrig,keiner,30.5,Mittelschicht,moderat,ja,w
65,mittel,mittel,23.6,Mittelschicht,keiner,ja,divers
82,niedrig,moderat,26.8,Mittelschicht,moderat,nein,w
90,mittel,mittel,26.7,untere Mittelschicht,moderat,nein,m
93,mittel,mittel,27.2,untere Mittelschicht,viel,nein,m
85,mittel,mittel,23.7,reich,moderat,nein,m
75,mittel,keiner,28.6,Mittelschicht,viel,nein,divers
91,mittel,mittel,27.9,Mittelschicht,keiner,ja,m
74,niedrig,moderat,30.5,untere Mittelschicht,keiner,ja,w
53,hoch,mittel,19.3,Mittelschicht,keiner,ja,divers
81,mittel,mittel,25.1,untere Mittelschicht,moderat,nein,m
81,mittel,mittel,25.3,reich,moderat,nein,divers
80,mittel,moderat,21.7,obere Mittelschicht,keiner,nein,divers
80,hoch,keiner,29.0,obere Mittelschicht,viel,nein,divers
87,niedrig,moderat,33.1,obere Mittelschicht,viel,nein,w
77,hoch,moderat,26.1,untere Mittelschicht,viel,nein,w
59,niedrig,hoch,22.9,Mittelschicht,viel,nein,divers
73,hoch,mittel,29.2,obere Mittelschicht,keiner,nein,divers
68,mittel,hoch,28.2,untere Mittelschicht,viel,nein,m
74,mittel,keiner,24.3,untere Mittelschicht,moderat,nein,m
77,hoch,keiner,23.4,untere Mittelschicht,moderat,nein,divers
70,hoch,keiner,18.2,Mittelschicht,moderat,nein,w
72,mittel,moderat,23.1,Mittelschicht,moderat,nein,m
69,niedrig,mittel,26.7,Mittelschicht,moderat,ja,divers
81,niedrig,mittel,25.9,Mittelschicht,viel,nein,w
84,niedrig,moderat,27.3,Mittelschicht,moderat,ja,w
72,niedrig,moderat,23.1,obere Mittelschicht,moderat,ja,divers
78,niedrig,mittel,27.3,obere Mittelschicht,moderat,nein,divers
88,mittel,moderat,29.8,Mittelschicht,keiner,nein,m
69,niedrig,hoch,24.6,untere Mittelschicht,moderat,ja,w
81,niedrig,keiner,29.3,arm,keiner,ja,m
84,hoch,keiner,24.7,arm,moderat,nein,w
62,mittel,moderat,21.0,obere Mittelschicht,keiner,nein,divers
77,mittel,keiner,26.4,Mittelschicht,viel,nein,divers
64,mittel,keiner,25.2,Mittelschicht,moderat,nein,divers
81,mittel,hoch,20.4,Mittelschicht,keiner,nein,divers
86,mittel,keiner,23.5,untere Mittelschicht,moderat,nein,m
87,niedrig,mittel,22.9,Mittelschicht,moderat,ja,w
64,mittel,moderat,23.2,Mittelschicht,moderat,nein,m
74,mittel,moderat,23.4,reich,viel,nein,m
72,mittel,hoch,26.3,obere Mittelschicht,moderat,nein,divers
73,mittel,moderat,24.7,arm,moderat,nein,divers
57,hoch,mittel,26.6,Mittelschicht,moderat,ja,m
74,mittel,moderat,31.4,Mittelschicht,keiner,nein,m
65,mittel,moderat,17.8,arm,moderat,ja,w
81,hoch,keiner,26.4,untere Mittelschicht,viel,nein,w
64,hoch,moderat,18.9,arm,keiner,nein,divers
90,hoch,keiner,30.7,obere Mittelschicht,moderat,nein,divers
50,niedrig,mittel,23.2,reich,moderat,nein,w
91,mittel,mittel,23.1,obere Mittelschicht,keiner,nein,divers
70,niedrig,moderat,23.9,Mittelschicht,viel,nein,m
63,mittel,moderat,18.2,untere Mittelschicht,moderat,nein,divers
85,mittel,keiner,17.6,untere Mittelschicht,keiner,ja,m
77,niedrig,moderat,28.5,untere Mittelschicht,moderat,nein,divers
60,mittel,moderat,21.3,Mittelschicht,viel,nein,divers
87,mittel,moderat,27.1,Mittelschicht,viel,nein,m
68,niedrig,moderat,29.8,Mittelschicht,keiner,nein,m
87,niedrig,hoch,26.1,Mittelschicht,keiner,ja,w
65,niedrig,mittel,23.3,obere Mittelschicht,moderat,nein,m
77,niedrig,moderat,24.2,untere Mittelschicht,viel,nein,w
84,mittel,mittel,18.9,Mittelschicht,keiner,nein,m
60,mittel,hoch,25.7,Mittelschicht,viel,nein,divers
70,mittel,mittel,22.5,obere Mittelschicht,viel,nein,w
57,mittel,keiner,25.1,untere Mittelschicht,moderat,nein,divers
74,hoch,mittel,27.6,Mittelschicht,viel,nein,w
75,hoch,moderat,24.5,obere Mittelschicht,moderat,ja,divers
86,hoch,moderat,19.8,obere Mittelschicht,viel,nein,m
80,hoch,moderat,18.3,reich,moderat,nein,w
66,niedrig,keiner,20.1,Mittelschicht,viel,nein,w
82,hoch,mittel,24.7,untere Mittelschicht,moderat,nein,m
74,niedrig,moderat,20.6,reich,moderat,nein,w
72,mittel,mittel,21.9,Mittelschicht,moderat,ja,divers
78,mittel,keiner,21.0,Mittelschicht,moderat,ja,w
88,niedrig,hoch,18.3,arm,moderat,ja,divers
66,niedrig,mittel,31.7,Mittelschicht,moderat,nein,w
70,mittel,moderat,19.7,Mittelschicht,viel,nein,divers
77,hoch,keiner,23.1,Mittelschicht,viel,nein,w
66,niedrig,mittel,20.6,Mittelschicht,moderat,nein,divers
100,mittel,keiner,24.0,Mittelschicht,moderat,nein,w
55,niedrig,moderat,31.0,Mittelschicht,keiner,nein,w
81,niedrig,mittel,21.9,arm,moderat,ja,w
65,niedrig,moderat,27.7,Mittelschicht,keiner,nein,w
72,mittel,hoch,17.3,reich,moderat,ja,m
92,mittel,mittel,23.3,arm,keiner,nein,m
89,niedrig,moderat,30.1,obere Mittelschicht,viel,nein,w
64,mittel,hoch,29.1,obere Mittelschicht,moderat,ja,divers
68,mittel,keiner,17.5,Mittelschicht,moderat,nein,m
70,mittel,keiner,26.6,Mittelschicht,moderat,nein,m
70,niedrig,moderat,23.8,reich,moderat,nein,divers
86,mittel,moderat,25.4,obere Mittelschicht,moderat,ja,divers
66,mittel,mittel,27.8,Mittelschicht,keiner,ja,w
76,hoch,hoch,14.9,Mittelschicht,keiner,ja,w
79,mittel,hoch,26.6,reich,moderat,nein,w
75,mittel,hoch,28.6,Mittelschicht,moderat,nein,divers
68,mittel,mittel,26.3,arm,viel,nein,m
59,niedrig,mittel,26.6,reich,keiner,nein,divers
94,hoch,hoch,21.0,Mittelschicht,viel,nein,divers
67,mittel,mittel,22.2,Mittelschicht,moderat,nein,w
76,niedrig,mittel,20.7,Mittelschicht,viel,nein,w
79,hoch,mittel,28.4,Mittelschicht,viel,ja,m
80,mittel,mittel,17.9,Mittelschicht,moderat,nein,m
84,niedrig,keiner,28.7,Mittelschicht,keiner,ja,w
83,niedrig,keiner,26.5,Mittelschicht,moderat,nein,m
77,hoch,keiner,29.1,untere Mittelschicht,viel,nein,m
94,mittel,moderat,21.2,untere Mittelschicht,viel,ja,w
85,mittel,mittel,24.7,Mittelschicht,moderat,ja,w
73,mittel,keiner,18.9,Mittelschicht,moderat,ja,m
72,mittel,moderat,21.0,Mittelschicht,moderat,ja,m
70,niedrig,mittel,20.6,arm,moderat,nein,w
70,mittel,hoch,23.4,obere Mittelschicht,moderat,nein,w
75,mittel,moderat,18.5,reich,moderat,ja,divers
60,mittel,keiner,26.4,arm,keiner,ja,w
67,hoch,keiner,29.3,untere Mittelschicht,moderat,ja,divers
77,mittel,moderat,27.4,arm,moderat,ja,w
89,niedrig,keiner,23.8,Mittelschicht,moderat,nein,w
69,mittel,keiner,28.5,untere Mittelschicht,keiner,ja,m
80,hoch,keiner,24.3,obere Mittelschicht,moderat,ja,divers
88,niedrig,moderat,24.2,obere Mittelschicht,viel,nein,m
75,mittel,moderat,25.1,Mittelschicht,moderat,ja,divers
65,hoch,mittel,25.3,Mittelschicht,moderat,ja,w
88,hoch,mittel,26.8,Mittelschicht,keiner,nein,m
75,hoch,moderat,24.4,obere Mittelschicht,moderat,nein,m
78,hoch,hoch,28.0,reich,moderat,nein,m
81,mittel,keiner,23.7,untere Mittelschicht,moderat,nein,divers
78,niedrig,keiner,26.9,Mittelschicht,moderat,nein,w
64,mittel,moderat,25.7,reich,moderat,nein,w
53,niedrig,mittel,26.9,untere Mittelschicht,moderat,ja,w
81,hoch,mittel,28.0,Mittelschicht,moderat,nein,w
71,mittel,keiner,26.2,reich,viel,nein,m
89,hoch,mittel,30.7,Mittelschicht,viel,nein,divers
74,niedrig,mittel,25.6,untere Mittelschicht,moderat,ja,w
86,niedrig,moderat,19.0,obere Mittelschicht,viel,nein,divers
71,niedrig,moderat,30.3,Mittelschicht,moderat,nein,m
84,mittel,keiner,26.5,obere Mittelschicht,moderat,nein,divers
59,hoch,keiner,24.8,untere Mittelschicht,keiner,ja,w
69,mittel,moderat,26.3,Mittelschicht,keiner,nein,divers
66,hoch,hoch,20.9,Mittelschicht,keiner,ja,divers
54,niedrig,moderat,29.9,obere Mittelschicht,moderat,nein,w
71,mittel,mittel,25.6,Mittelschicht,viel,ja,m
74,mittel,moderat,20.7,untere Mittelschicht,moderat,ja,w
62,mittel,hoch,21.0,untere Mittelschicht,viel,ja,divers
67,mittel,moderat,26.5,obere Mittelschicht,viel,nein,divers
67,mittel,moderat,32.0,Mittelschicht,viel,nein,m
85,hoch,moderat,28.2,Mittelschicht,viel,ja,m
73,mittel,moderat,31.1,obere Mittelschicht,moderat,ja,divers
72,niedrig,mittel,24.9,arm,keiner,nein,m
76,mittel,mittel,27.8,Mittelschicht,viel,nein,w
81,niedrig,moderat,23.1,untere Mittelschicht,viel,nein,w
69,mittel,keiner,27.6,reich,keiner,ja,w
82,mittel,moderat,23.4,obere Mittelschicht,viel,nein,w
59,hoch,mittel,24.2,untere Mittelschicht,moderat,nein,w
81,hoch,mittel,32.2,Mittelschicht,keiner,nein,m
63,mittel,mittel,23.3,obere Mittelschicht,viel,nein,m
71,mittel,moderat,30.4,untere Mittelschicht,moderat,ja,divers
74,niedrig,moderat,21.4,arm,moderat,ja,m
80,mittel,mittel,23.4,untere Mittelschicht,keiner,ja,w
62,niedrig,keiner,21.4,untere Mittelschicht,moderat,ja,divers
92,mittel,moderat,26.5,obere Mittelschicht,moderat,ja,m
76,mittel,moderat,24.0,arm,keiner,ja,m
77,mittel,mittel,26.1,Mittelschicht,keiner,nein,w
77,mittel,moderat,25.5,obere Mittelschicht,viel,ja,divers
83,niedrig,keiner,25.1,obere Mittelschicht,viel,nein,w
65,mittel,keiner,22.6,Mittelschicht,keiner,nein,m
55,niedrig,moderat,33.1,obere Mittelschicht,keiner,nein,divers
83,niedrig,keiner,21.7,untere Mittelschicht,viel,nein,w
72,hoch,moderat,22.5,obere Mittelschicht,viel,nein,w
90,hoch,hoch,19.3,Mittelschicht,viel,ja,divers
76,mittel,mittel,24.6,Mittelschicht,viel,nein,w
83,mittel,moderat,24.6,reich,moderat,ja,w
57,mittel,keiner,24.0,obere Mittelschicht,keiner,nein,m
65,mittel,mittel,25.3,Mittelschicht,viel,nein,m
89,mittel,keiner,18.0,obere Mittelschicht,moderat,nein,w
66,niedrig,keiner,22.8,Mittelschicht,moderat,nein,w
71,mittel,moderat,28.0,Mittelschicht,viel,nein,divers
73,niedrig,hoch,26.7,arm,viel,ja,divers
68,niedrig,keiner,25.9,reich,viel,nein,m
82,hoch,mittel,22.1,Mittelschicht,moderat,nein,divers
82,mittel,moderat,25.2,untere Mittelschicht,moderat,nein,w
85,mittel,moderat,24.2,untere Mittelschicht,moderat,nein,divers
78,mittel,moderat,24.8,Mittelschicht,moderat,nein,w
74,hoch,keiner,26.0,Mittelschicht,keiner,nein,w
80,hoch,mittel,20.0,Mittelschicht,keiner,nein,divers
89,niedrig,moderat,17.6,untere Mittelschicht,moderat,nein,divers
68,mittel,moderat,24.6,Mittelschicht,viel,ja,m
79,mittel,moderat,31.3,Mittelschicht,moderat,nein,m
56,mittel,mittel,23.0,arm,moderat,ja,w
53,mittel,hoch,25.1,Mittelschicht,moderat,nein,divers
77,mittel,mittel,31.4,Mittelschicht,moderat,nein,w
76,mittel,keiner,29.2,Mittelschicht,moderat,ja,w
80,mittel,moderat,23.3,Mittelschicht,moderat,nein,w
60,mittel,mittel,26.1,arm,moderat,nein,w
60,mittel,mittel,30.2,obere Mittelschicht,moderat,nein,m
73,mittel,hoch,29.8,Mittelschicht,moderat,nein,m
70,mittel,keiner,26.1,Mittelschicht,viel,nein,m
77,niedrig,moderat,24.8,Mittelschicht,viel,ja,m
70,niedrig,moderat,26.6,Mittelschicht,keiner,nein,w
65,niedrig,moderat,20.2,Mittelschicht,keiner,nein,m
87,niedrig,keiner,27.9,reich,viel,ja,w
75,niedrig,keiner,31.7,Mittelschicht,moderat,ja,divers
72,mittel,mittel,30.3,Mittelschicht,moderat,ja,w
76,mittel,moderat,20.9,Mittelschicht,moderat,nein,m
93,mittel,keiner,29.0,obere Mittelschicht,viel,ja,m
73,mittel,keiner,27.9,arm,keiner,ja,m
70,mittel,mittel,28.3,untere Mittelschicht,keiner,nein,divers
51,niedrig,moderat,20.9,Mittelschicht,viel,nein,w
84,mittel,moderat,24.0,Mittelschicht,moderat,ja,m
77,mittel,mittel,19.6,untere Mittelschicht,moderat,nein,w
93,mittel,keiner,29.8,untere Mittelschicht,moderat,ja,w
72,niedrig,moderat,23.4,Mittelschicht,viel,nein,m
85,niedrig,keiner,32.9,Mittelschicht,moderat,ja,w
84,niedrig,moderat,33.7,Mittelschicht,viel,nein,m
65,mittel,moderat,21.7,Mittelschicht,viel,nein,m
63,niedrig,keiner,26.8,Mittelschicht,moderat,ja,divers
76,mittel,moderat,24.4,Mittelschicht,keiner,ja,m
83,mittel,mittel,29.9,obere Mittelschicht,viel,nein,w
59,mittel,keiner,22.6,untere Mittelschicht,viel,ja,divers
83,niedrig,moderat,23.1,obere Mittelschicht,keiner,ja,w
67,niedrig,keiner,29.1,Mittelschicht,moderat,ja,m
62,hoch,keiner,23.8,untere Mittelschicht,moderat,nein,m
78,hoch,mittel,22.7,Mittelschicht,moderat,nein,m
82,mittel,keiner,22.7,Mittelschicht,viel,ja,divers
89,mittel,mittel,24.5,obere Mittelschicht,viel,nein,divers
81,niedrig,moderat,28.0,reich,viel,nein,m
68,hoch,mittel,16.8,Mittelschicht,moderat,nein,w
78,niedrig,keiner,25.3,untere Mittelschicht,moderat,ja,m
80,mittel,keiner,24.1,obere Mittelschicht,viel,nein,w
70,niedrig,hoch,33.0,reich,moderat,ja,w
60,mittel,moderat,27.9,Mittelschicht,keiner,nein,m
69,mittel,moderat,23.7,Mittelschicht,moderat,ja,w
71,mittel,moderat,21.8,obere Mittelschicht,moderat,ja,m
80,niedrig,moderat,30.6,obere Mittelschicht,viel,nein,w
79,mittel,hoch,25.4,untere Mittelschicht,moderat,nein,divers
65,niedrig,keiner,27.1,obere Mittelschicht,keiner,ja,w
96,niedrig,mittel,23.5,Mittelschicht,viel,nein,m
71,mittel,moderat,22.8,Mittelschicht,viel,nein,divers
70,niedrig,keiner,14.0,Mittelschicht,viel,ja,w
79,niedrig,keiner,21.6,obere Mittelschicht,moderat,ja,m
58,mittel,moderat,28.0,Mittelschicht,viel,nein,m
64,mittel,keiner,23.6,arm,moderat,nein,w
89,niedrig,mittel,19.4,untere Mittelschicht,moderat,ja,w
59,niedrig,moderat,26.1,untere Mittelschicht,moderat,nein,w
86,hoch,moderat,18.7,Mittelschicht,moderat,nein,w
79,mittel,moderat,27.3,Mittelschicht,viel,ja,m
54,niedrig,keiner,28.2,obere Mittelschicht,viel,ja,m
83,mittel,hoch,23.8,obere Mittelschicht,moderat,nein,divers
87,hoch,moderat,29.5,obere Mittelschicht,viel,nein,w
76,mittel,keiner,23.2,obere Mittelschicht,moderat,nein,w
65,hoch,hoch,24.8,untere Mittelschicht,keiner,nein,w
80,niedrig,keiner,23.7,reich,moderat,nein,w
53,mittel,moderat,30.1,untere Mittelschicht,moderat,nein,divers
76,mittel,hoch,23.5,reich,moderat,ja,divers
83,hoch,moderat,31.1,Mittelschicht,viel,nein,w
46,niedrig,keiner,26.7,reich,keiner,nein,divers
60,mittel,moderat,27.0,Mittelschicht,moderat,nein,divers
76,niedrig,mittel,27.5,Mittelschicht,viel,ja,w
70,niedrig,moderat,17.5,Mittelschicht,moderat,nein,w
70,mittel,mittel,26.6,untere Mittelschicht,viel,nein,divers
85,hoch,mittel,20.3,Mittelschicht,moderat,nein,divers
85,niedrig,moderat,22.4,obere Mittelschicht,moderat,nein,w
78,mittel,hoch,23.0,reich,moderat,ja,m
76,hoch,moderat,28.6,Mittelschicht,moderat,ja,m
62,mittel,moderat,22.3,untere Mittelschicht,viel,nein,w
76,mittel,keiner,34.6,obere Mittelschicht,moderat,nein,w
66,mittel,moderat,33.2,Mittelschicht,viel,nein,w
95,mittel,moderat,24.6,obere Mittelschicht,moderat,nein,m
72,niedrig,moderat,22.2,reich,moderat,nein,m
74,hoch,moderat,19.4,obere Mittelschicht,moderat,ja,divers
74,hoch,keiner,31.0,Mittelschicht,moderat,nein,divers
68,hoch,moderat,24.0,untere Mittelschicht,viel,nein,w
57,niedrig,hoch,26.5,Mittelschicht,keiner,ja,m
77,mittel,mittel,25.3,untere Mittelschicht,viel,ja,w
72,mittel,moderat,23.8,obere Mittelschicht,moderat,nein,w
80,hoch,mittel,24.9,Mittelschicht,keiner,nein,m
78,niedrig,mittel,25.9,Mittelschicht,keiner,nein,divers
86,hoch,mittel,27.7,Mittelschicht,moderat,ja,divers
76,mittel,mittel,31.1,obere Mittelschicht,moderat,nein,m
79,niedrig,hoch,30.2,arm,moderat,ja,m
81,mittel,mittel,17.6,reich,viel,ja,w
88,hoch,hoch,25.5,reich,viel,ja,m
74,niedrig,keiner,26.1,reich,moderat,nein,m
71,mittel,mittel,25.9,Mittelschicht,viel,nein,m
69,mittel,keiner,30.1,Mittelschicht,viel,ja,m
73,niedrig,moderat,23.5,obere Mittelschicht,moderat,nein,m
65,mittel,keiner,26.1,reich,moderat,ja,w
76,mittel,keiner,26.6,untere Mittelschicht,moderat,nein,m
64,mittel,mittel,18.6,Mittelschicht,viel,ja,divers
81,niedrig,mittel,30.9,obere Mittelschicht,viel,nein,m
64,mittel,mittel,31.4,Mittelschicht,moderat,nein,divers
77,mittel,mittel,25.0,reich,moderat,nein,w
71,mittel,moderat,19.5,Mittelschicht,moderat,nein,divers
84,mittel,mittel,21.9,obere Mittelschicht,moderat,ja,m
67,niedrig,mittel,29.0,untere Mittelschicht,keiner,ja,divers
56,mittel,keiner,18.9,Mittelschicht,moderat,nein,w
74,mittel,moderat,26.2,Mittelschicht,moderat,nein,w
79,mittel,keiner,23.8,Mittelschicht,moderat,nein,m
100,hoch,moderat,24.1,Mittelschicht,keiner,nein,w
72,hoch,moderat,21.8,untere Mittelschicht,keiner,nein,w
76,mittel,keiner,27.5,untere Mittelschicht,moderat,ja,divers
87,mittel,keiner,19.0,Mittelschicht,moderat,nein,w
72,mittel,moderat,26.8,Mittelschicht,viel,nein,divers
80,hoch,hoch,25.0,obere Mittelschicht,moderat,nein,divers
80,hoch,mittel,21.8,untere Mittelschicht,moderat,nein,m
90,niedrig,mittel,29.0,reich,viel,nein,m
61,mittel,moderat,20.7,reich,moderat,nein,w
64,niedrig,keiner,27.7,reich,moderat,nein,m
62,niedrig,mittel,23.7,Mittelschicht,moderat,nein,m
79,mittel,moderat,24.7,untere Mittelschicht,viel,nein,divers
77,mittel,moderat,20.7,untere Mittelschicht,viel,nein,m
80,niedrig,moderat,22.5,obere Mittelschicht,moderat,ja,divers
71,mittel,mittel,26.0,reich,viel,ja,w
76,niedrig,keiner,25.1,untere Mittelschicht,keiner,nein,m
67,mittel,keiner,23.8,Mittelschicht,viel,ja,divers
75,mittel,moderat,19.5,Mittelschicht,viel,ja,w
70,mittel,keiner,26.6,obere Mittelschicht,moderat,nein,divers
62,mittel,keiner,29.6,Mittelschicht,keiner,nein,divers
87,mittel,moderat,20.0,untere Mittelschicht,keiner,nein,m
88,niedrig,keiner,24.4,untere Mittelschicht,keiner,nein,m
79,niedrig,keiner,23.0,obere Mittelschicht,moderat,ja,m
84,mittel,mittel,26.6,obere Mittelschicht,moderat,ja,w
66,mittel,moderat,20.3,untere Mittelschicht,moderat,nein,divers
60,niedrig,mittel,25.8,obere Mittelschicht,viel,ja,w
80,hoch,mittel,27.6,Mittelschicht,viel,nein,divers
73,mittel,moderat,20.4,obere Mittelschicht,moderat,ja,w
68,niedrig,keiner,29.6,arm,moderat,nein,m
70,niedrig,moderat,25.6,untere Mittelschicht,viel,nein,m
64,mittel,mittel,26.3,Mittelschicht,moderat,nein,w
70,hoch,keiner,29.2,arm,keiner,ja,w
82,niedrig,mittel,23.0,Mittelschicht,viel,nein,divers
73,hoch,moderat,22.8,obere Mittelschicht,viel,ja,m
60,mittel,moderat,21.6,Mittelschicht,moderat,ja,divers
76,hoch,moderat,26.3,obere Mittelschicht,keiner,nein,w
76,mittel,moderat,23.8,reich,viel,nein,divers
84,mittel,hoch,25.3,untere Mittelschicht,moderat,nein,m
82,mittel,keiner,17.9,untere Mittelschicht,keiner,nein,m
40,hoch,moderat,26.1,Mittelschicht,viel,nein,divers
60,mittel,moderat,24.2,Mittelschicht,moderat,nein,w
71,mittel,keiner,31.3,untere Mittelschicht,moderat,nein,divers
78,hoch,moderat,25.7,obere Mittelschicht,moderat,ja,divers
83,mittel,mittel,26.5,obere Mittelschicht,moderat,nein,m
70,mittel,mittel,29.3,Mittelschicht,viel,nein,w
63,mittel,moderat,26.3,obere Mittelschicht,keiner,nein,w
59,mittel,moderat,25.8,Mittelschicht,moderat,nein,m
76,niedrig,keiner,31.7,Mittelschicht,moderat,nein,m
